A,B
'chicas que t digan q estas r perra es un gran chamuyo',Agresivo
'Chicos para respetar y apoyar a las mujeres tambien hay que dejar de insultarlas y de cagarlas con otras personas Recuerden que presentar su apoyo por fotos no quiere decir que mágicamente sean buenas personas ',NoAgresivo
'Chile es muy malo Cállate maraca reculia sapa y la conchetumadre fea culia te vai en puraz falazias aweona ',Agresivo
'Chilenas son muy lindas amo como hablan no se dejen de la pinche gente envidiosa ',NoAgresivo
'Chuuuu Se entiende amenaza de ayer de Bachelet a Bolsonaro Eventual ministro de Brasil anuncia disposición para investigar presuntos financiamientos en Chile (Campaña Bachelet Ominami-MEO y NM) ',NoAgresivo
'Cierra ese hocico inmundo maraca conchetumare Ademas de facha la mal culiá',Agresivo
'Ciertamente me llevó mucho tiempo conseguir su corazón pero juro que valió cada cosa que hice La verdad y lo afirmo con seguridad es el amor de mi vida ',NoAgresivo
'Claramente Macarena tienes la cabeza con mierda sino vas a decir nada interesante mejor calla weona tonta',Agresivo
'Claro q si tú sigue defendiendo así tus argumentos q llegarás lejos Nadie culpabiliza a las mujeres solo se indica q una mujer q se puso moralmente estupenda diciendo q no quería cantar una canción q ella consideraba machista tiene un novio impresentable q la trata como carne',NoAgresivo
'Claro que si Sabias palabras El odio al hombre es viral y no es justo Los hombres condenamos las bestias maltratan sean del sexo que sea',NoAgresivo
'Comisión de “Ética”eso quedará en NADA Estas mierdas hacen lo q quieren nadie los controla',NoAgresivo
'Como asi  es posible tener novia y no pensar que es la mujer mas hermosa y maravillosa del universo',NoAgresivo
'Como eres TAN CONCHETUMADRE PERRA DE MIERDA ',Agresivo
'Cómo esta mina le estuvo chupando las medias a la Bachelet 4 años pensé que se la llevaría a la onu',NoAgresivo
'Como le duele al mundo zurdeque que aparte de la despedida digna (de dia y bajo condiciones claras) los Haitianos se vean felices de salir de un pais al que se les trajo engañados a sufrir La alegria de partir es prueba del fracasado plan migratorio de Bachelet',Agresivo
'Como lo señalamos el primer día el Dip @gabrielboric cometió una tremenda imprudencia pero el gobierno no asume el problema',NoAgresivo
'Como me encantaría encontrar una mujer que me culie asi',Agresivo
'Cómo mienten estos desgraciados No son capaces de reconocer que Michelle Bachelet trajo engañados a los haitianos después de dejar a Chile con una deuda externa de 182000 millones de dólares  Que agradezcan al Presidente @sebastianpinera que pudo llevarlos de vuelta ',NoAgresivo
'Como no te vas a sentir bien perra si tienes cara de pug y cuerpo de chihuahueño hija de tú puta madre',Agresivo
'COMO PODI SER TAN CABEZA HUECA MARACA CULIA OJALA TE ATROPELLE UN CAMION A VER SI GUSTA @MilagrosBravo06 BESITOS',Agresivo
'Cómo pudieron los panistas no valorar a esta maravillosa mujer y dejarla ir  Bien por la tia tatis saludos',NoAgresivo
'Como puede existir gente que piense como esta tonta weona  Cuando 4 personas te aborden te roben te violen te golpeen hasta aburrirse me cuentas si sigues viendo tu y otros civiles algo de abuso en lo que hizo el detective Anda a un psiquiatra  tonta weona ',Agresivo
'Como que represión tonta weona mira como queman todo bastaste weona tu publicación porque no muestras todo…',Agresivo
'Cómo se le ocurre a la Señora Tintori pedir que venga a Venezuela la vieja comunista parcializada de la Bachelet Con razón nadie la toma en serio',Agresivo
'Comparte tus nalgas y devuelve lo robado perra Asquerosa prostituta de las correista Mataste a tu mozo para robarle todo Pero pronto estarás presa zorra',Agresivo
'Comparto los dichos de Bachelet sobre la preocupación que genera la elección de Bolsonaro para el respeto de los DDHH Ahora x la misma razón creo que sería muy oportuno un viaje suyo a Venezuela y Nicaragua donde hay una gravísima situación de DDHH ',NoAgresivo
'Con enorme gusto y agradecimiento recibí de parte del Consejo de Juristas del Estado y la Fundación Lupita la presea “Gran mujer de Morelos 2018”',NoAgresivo
'Con la gravedad y doloroso sufrimiento d nuestro compatriotas d CasaBlanca por el voraz incendio espero q Bachelet suspenda sus vacaciones',NoAgresivo
'CON LOS ABUELITOS NO PERRA CONCHETUMADRE ',Agresivo
'Con mi perra no vieja conchetumadre Va a quedar la cagá',Agresivo
'Con nuestro dinero se dan lujos validando al asesino del Senador Jaime Guzmán',NoAgresivo
'Con políticos de esta calaña mal pronóstico para el pa’is',NoAgresivo
'Con que cara de placer mira mi mujer mi polla que zorra es',Agresivo
'Con que salió un HDP diciéndole a una señora que tuviera cuidado porque antes de madre era mujer com…',Agresivo
'con quién te estoy cagando tonta weona tengo ojos para ti',Agresivo
'con todo el respeto que te mereces eres una perra asquerosa',Agresivo
'Con ustedes el cara de mono feo y la conchetumadre de _Tobal Una madre perra culia que se las da de troll en Twitter webiando a hinchas de Colo-Colo Sí con esa carita se da el lujo de andar webiando Además lo puteas y bloquea el feo re culiao No le compren',Agresivo
'Conchatumadre tonta weona pudrete ',Agresivo
'Conchetumadre perra culiá te odio',Agresivo
'Condenaremos cada acción cada palabra que denigre la valiosa integridad de las mujeres ¡No a la violencia contra la mujer',NoAgresivo
'CONMIGO NO PERRA CONCHETUMADRE CONMIGO NO',Agresivo
'Conozco a mujeres que dejaron el maquillaje atrás desde que se dieron cuenta de que no cubría la tristeza desde entonces lucen más bellas',NoAgresivo
'Consternada por el fallecimiento de Carmen Alborch Era una mujer maravillosa a la que apreciaba sinceramente Un abrazo a los suyos y a sus compañeros del @PSOE',NoAgresivo
'Contentos están por los invasores haitianos sus cómplices y la nefasta Bachelet la antigua y nueva izquierda los jesuitas las ong jode país LAW linea aerea fraudulenta los proinmigrantes blandengues las autoridades haitianas q se deshacen de sus cachos y superocho',Agresivo
'Continuamos con la estrategia de promoción de la autonomía económica para las mujeres de #Medellin',NoAgresivo
'Copa America | Que innecesario lo de #Bachelet Presidenta #oportunista mejor arregle la educacion',NoAgresivo
'Correcto y saben porque porque la derecha es timorata y solo quieren seguir sentados en el congreso ganando sueldo',NoAgresivo
'cosa de minutos para que Boric y Orsini sinceren su relación sentimentalRossi llora desconsolado',NoAgresivo
'Coti carita de loca Camilo tenía su extracto de filiación limpio La weona y la enferma parece que es otra en este hilo que mente más rara la tuya Ojalá nunca ejerzas como médico eres un peligro',Agresivo
'Creo en mujeres y hombres en cualquiera de sus formas no en la feminización del hombre ni en la masculinización de la mujer y mucho menos en cualquiera de sus -ismos',NoAgresivo
'Crestano había visto las imágenes d la MIERDA d mujer esa q no merece llamarse nana Q impotencia yo le saco la cresta Maldita ',Agresivo
'CTMvuelve al colegio tienes retraso mentalESTÚPIDA DE MIERDA WN Si no fuera por los mapuchesNi chalecos sabrían tejer en Chile wn Habriamos tenido q pagarle el sueldo a un parásito de reyY si bien no estamos tan bien como PaísPodemos eligir sin presiones Tonta weona ',Agresivo
'Cual es el aporte de esta weona a la sociedad Dividir aun más el país Tonta culia ',Agresivo
'Cuál es la novedad de Boric pertenecen a un mundo ultra izquierda dónde justifican al terrorismo',NoAgresivo
'cualquier cosa que diga se queda corta mi amor sos la mujer mas asombrosa que existe sin duda ',NoAgresivo
'Cualquier mujer que haya pasado por un embarazo y un parto sabe que ninguna se prestaría a hacerlo para otros salvo caso de extrema necesidad ',NoAgresivo
'cuando Bachelet dice“No encuentro justo que el Estado pague la U de mi hijo si puedo pagarlo”se ubica en la vereda deGolborne y Allamand',NoAgresivo
'Cuando creíamos que @gabrielboric tenía un honesto compromiso con la defensa de los DDHH nos enteramos de esto jajaja dan risa estos politicos',NoAgresivo
'Cuando ella caminaba al colegio yo la miraba y la admiraba - Algún día nos saludamos y ahí empezó una gran historia de amor ',NoAgresivo
'Cuando era chico mi profe de religión me quitó mis láminas del álbum Digimon y recortó en pedacitos a Kari Nunca más me volvió a salir y solo me faltaron 3 láminas para completarlo Ahora ella me habla para un favor MYRIAM CULIÁ OLVÍDALO NI PERDÓN NI OLVIDO MARACA',Agresivo
'cuando era gordita me trataban de guatona culiá me bajan y subían mil veces gente que conozco e incluso quería hacían burlas y no se imaginan cuanto dolía y ahora después de todo el cambio soy la maraca culiá por demostrar lo que he logrado con tanto esfuerzo',Agresivo
'Cuando estaba Bachelet no hacía tanto calor',NoAgresivo
'Cuando la ex presidenta Michelle Bachelet (de izquierda) fue nombrada al frente del Alto Comisionado de NNUU su propio sucesor Sebastián Piñera (de derecha) lo resaltó como “un reconocimiento a la promoción de los derechos humanos” Qué distinto el poder entre gente sensata',NoAgresivo
'Cuando más se habla de la no violencia contra la mujer y de ir contra los violadores de niñas lo único que vemos es que a nuestros violadores los rodean mientras nos cierran las posibilidades para que criminales victimarios de las Farc paguen por todo lo que nos hicieron',NoAgresivo
'Cuando me llama envidiosa ENVIDIA DE QUÉ Perra asquerosa No iré muy sobrada pero con lo que tengo me llega de sobras no hace falta (ni quiero) ser como tu  BYE',Agresivo
'Cuando mi mamá habla solo me siento y escucho porque es increíble cómo una mujer puede ser tan asombrosa ',NoAgresivo
'cuando no le salen arañas de la boca le salen lágrimas negras a chorretones de los ojos o sea imaginad cómo sería tener…',NoAgresivo
'Cuando quieran les hago las notas xq ningun de ustedes tuvo la sagacidad de comprobarles la agenda a los tortolos',NoAgresivo
'Cuando te pase algo o seas víctima de alguno delito llama a la PDI y reclama a la fifa tonta weona',Agresivo
'Cuándo tu macho te habla sucio mientras te hace su perra…',Agresivo
'Cuanta plata gasta la bachelet ahora en brasil y no son capaces de costear un helicóptero para salvar vidas y el sustento de lugareños',NoAgresivo
'CUIDADO con lo q firma en la calle salven las focas ballenas etc el Fraude Amplio esta al acecho para captar firmas',NoAgresivo
'Dan igual de ASCO esos tipos que acosan gritando a las mujeres en la calle a los que en sus grupos de hombres se pasan mandando fotos de tipas diciendo lo buenas que están Dónde está el respeto',NoAgresivo
'Daniela Aránguiz Tenís la guata llena de celulitis guatona culiá Te voy a mandar a sacar la chucha por maraca',Agresivo
'De dos padres talentosisimos nace @Karla_Grun una de las voces chilenas mas lindas q he oido #nevenarmy siganla AHORA si aman la musica',NoAgresivo
'De hecho cuando veo a la asombrosa mujer araña me recuerdo de lo triste e injusta que es la vida',NoAgresivo
'De la denuncia que Bachelet personalmente y otras personas recibían dinero de la entrada de haitianos al país',NoAgresivo
'De la encuesta CEP se puede sacar una conclusión Más de un 90% de los contrarios a Bachelet tienen Twitter',NoAgresivo
'de que lo fue lo fue quizás le confesó algo a Boric-Orsini que no le había dicho a Bitar o a los jueces',NoAgresivo
'De Ripley La UDI exije a Bachelet se pronuncie por los derechos Humanos En este pais estamos operados del estomago como aguantamos tanto',NoAgresivo
'De una mujer estupenda tendrás lo que quieres de una mujer inteligente tendrás lo que mereces ',NoAgresivo
'DEBEMOS CONVOCAR A UN PLESBICITO PARA SABER SI ESTE GOBIERNO SIGUE O LO SACAMOS DESDE ĹAS CALLES ',NoAgresivo
'Deberían de inahabilitar a la di puta da Camila Ramona Flores está weona si que es loca esquizofrénica galopante corrupta delictual junto con su cónyuge Percy Marín Core y su hermana Cynthia Marín condenada x Fraude al Fisco todos RN ',Agresivo
'Debo entender que una vagina no te hace mujer que un hombre con peluca es mujer que una mujer con pelo corto es un hombre… Que pelotudo es el hijo de la mujer de mi viejo',Agresivo
'Decirte hermosa es poco eres una mujer fuerte empoderada que se ama y ama plena ESO te hace bella por dentro y por fuera te admiro te banco en todas',NoAgresivo
'Déééjense huevear a Boric fachos culiaos Visiten nueva% sus amigos asesinos d Punta Peuco y sigan intentando sacarlos',Agresivo
'deja de agredir a mica perra asquerosa recentinda como la putita fernandez por algo nadie te quiere a vos por mentirosa y resentida aguada me das asco mujer ',Agresivo
'Dejando pantallazos de tuits Al mencionar a Bachelet y Soros me han borrado varios esta mañana Ni Twitter es democrático frente a malas artes de la ultraizquierda',NoAgresivo
'Dejen a Patricia Maldonado que se exprese total la vieja culiá ya está vieja y gorda como vaca y Pinochet ya no existeLo único que queda son sus crímenes de lesa humanidad vieja CTM',Agresivo
'dEJEN DE DECIRLE BIG HITLER A BH POR LA MIERDA NO TE DAI CUENTA DE QUIEN ES ESE WEON ESTÚPIDA CULIA SE NOTA QUE TODAVÍA NO CAXAN NI UNA WEA MEJOR PÓNGANSE A LEER DE HISTORIA Y DEJEN DE WEAR CON CUEA SABEN DE LO QUE ESTÁN HABLANDO TONTA WEONA RECONCHETUMAREEEE',Agresivo
'Demasiado carepalo Jose Antonio Kast pedir la inhabilidad de Gabriel Boric como diputado por reunirse con Palma Salamanca',NoAgresivo
'DesafueroCFK y tras las rejas hdp ladrona de cuarta asesina sinvergúenza ',Agresivo
'Desbloqueame puta barata que tengo algunas cositas que aclararte del video mentiroso que estas mostrando @Tato_Aguilera',Agresivo
'descubrí lentamente además de una mujer bella una persona especial y profunda Estoy feliz que te hayas mostrado a los ojos de todos Eres una mujer estupenda simpática y aún mas bella por dentro ',NoAgresivo
'Desde hacía rato que ésta mujer no me emocionaba con una interpretación Pero su trabajo en el remake americano The kindergarten teacher la vuelve simplemente asombrosa ',NoAgresivo
'Desde que conocí a @Sara_antunz me di cuenta que era una gran mujer que había creado un proyecto increíble @stophaters_ ',NoAgresivo
'Después añadieron que alquilar nuestros úteros nos hacía buenas personas',NoAgresivo
'Después d tanto desastres d la naturaleza y la lenta respuesta del Gbno Bachelet pienso q los 33 mineros se les habrían muerto',NoAgresivo
'después de todo lo que te ha tocado sufrir hoy por ser mujer  de centro-derecha Yo te aplaudosiempre coherente y maravillosa Tan feliz como tú de los resultados de Andalucía',NoAgresivo
'destrozando a los gobiernos del duopolio Michelle Bachelet y Sebastián Piñera y el criminal Lobby empresarial del modelo capitalista de libre mercado responsable de la grave contaminación que hoy vive Quintero y Puchuncaví',NoAgresivo
'Día de Michelle Bachelety sus seguidorespartió la carrera presidencial con tds sus actores desplegados Esperemos carrera c contenido',NoAgresivo
'dice negra culiá y despues se hace que habla con la melisa lol jajaja mina maraca y cobarde ',Agresivo
'dígamelo en la cara perra',Agresivo
'Diganle a los tontos culiaos del gobierno de Bachelet que toda ayuda es necesaria gracias',Agresivo
'Dime con quién andas y te diré quién eres Boric se equivocó y se mareó con la Orsinipffff',NoAgresivo
