A,B
'Que mierda gente weona loca ahorca gatita apunalan queman perrita Justicia Nazi lacras mierda Enfermos reQLS ojalá Twitter mo cierre pedir Justicia Desamparados ninos animales',Agresivo
'mujer mas estupenda eres amiga quieres saludos ',NoAgresivo
'Que mujer mas hipocrita Michelle Bachelet La gente muriendo Venezuela vigilando Presidente elegido 60 millones brasilenos   De DDHH habla juzgando empiece gobernar Jair Bolsonaro  Vigile Maduro  INCONSECUENTE Y SESGADA',NoAgresivo
'Que mujer más mentirosa',Agresivo
'Que mujer asombrosa anhelo algun dia brindes oportunidad',NoAgresivo
'mujeres espero logren campana ',NoAgresivo
'Que te quite bella sonrisa mujer tu amor cualquiera tus besos objetos deseos pasajeros ',NoAgresivo
'Que te quite bella sonrisa mujer tu amor cualquiera tus labios objeto deseos pasajeros Vive vida te vida recuerda vas realmente te ama ',NoAgresivo
'Que discuta más Aeropuerto Internacional Veronica Michelle Bachelet Jeria ',NoAgresivo
'Que olviden trajo haitianos Michelle Bachelet marco negocio economico/politico  Se VOLUNTARIAMENTE mintieron creando falsas espectativas',NoAgresivo
'Que onda pinera sra bachelet tenia pais ruina caia pedazos cuantos feriados hubieron 2017 1 somos enfermos mentales',NoAgresivo
'paja leerte tonta weona',Agresivo
'Que paso disposiciones legales relacionadas diputado',NoAgresivo
'Que pena Penelope hable mal ingles mujer asombrosa',NoAgresivo
'Que perra',Agresivo
'Que perra perra perra amiga ',Agresivo
'tiempo tomo Boric convertirse Girardi 4 anos',NoAgresivo
'Que puta calienturienta eresmira terminar relacion toque perra busca revolcarseeso normal hombres mujer honor dignidad moral tu tienes zorra asquerosa',Agresivo
'Que rico entrar domingo rede social encontrarse delicia estupenda mujer dia ti tambien',NoAgresivo
'Que reuna quiera entender está enfermo psiquiátrico',Agresivo
'Que vayan TODOS  delincuente Bachelet encargo traernos MILLONES haitianos indeseables importacion miseria enfermedades enriquecimiento cultural decia vendedores Super 8 micros negros esquinas realidad ',Agresivo
'Que simpatica dama cuestionar politicamente Pinera dulce distinguida preocupada gente  incomodo Sanchez pasa Diana Jajaa',NoAgresivo
'Que te calles zorra eres zorra quieres denunciarme te doy nombre te sale cono puta zorra',Agresivo
'QUE TE PASA CON LA CATALINA MARACA CULIA TE VOY A VIOLAR POR LA NARIZ PERRA CONCHETUMARE',Agresivo
'Que te veni pelar conmigo No vei comun juntas alimentar ego pensará comimos despechadas Tonta weona',Agresivo
'Que malo querer mostrar cuerpo Tonta weona culia',Agresivo
'Que trauma macho investigo feminismo calificar feminista más mujer que…',NoAgresivo
'QUE WEA HABLAI TONTA WEONA SI LA GEMMA TE PEGA MIL PATAS EN LA RAJA ENANA CULIA GRITONA',Agresivo
'Que weona más desagradable Romina Salazar wn será obligatorio invitar weona tonta capitulo',Agresivo
'weona mas imbecil pamela diaz odio tipica weona tonta pa chistosa FOME IGUAL cant relate',Agresivo
'weona más tonta Pancha Merino Como invitan caga participantes rabia',Agresivo
'Que weona más tonta Rosemarie caga programa concursante Es completa verguenza mujeres mina',Agresivo
'Que weona más tonta La comparacion venir alguien cerebro Estupida',Agresivo
'queria pasar piooooola Esa declaracion tardia Se cayo violentamente Orsini Boric',NoAgresivo
'Queria pasar piooooola Esa declaracion tardia Se cayo violentamente Orsini Boric',NoAgresivo
'Queridas Argentinas Chilenas quiero decirles lindas geniales amo carino Mexicana ',NoAgresivo
'Quien chucha pario mierda mujer ',Agresivo
'Quien personaje mas indeseable Chile Kena Karol Jadue Diaz Vallejo Matamala Sanchez Grau Jackson Boric Tellier Andrade tv Monica Bachelet Davalos Hertz Comenta',Agresivo
'Quien babosa mrd Para quitarle trabajo tia paty junte millones firma tonta weona contrato rato manso zorraso vea sacaron odiosa rqla sacaron conflictiva',Agresivo
'Quien financio viaje ',NoAgresivo
'Quien te Esteban homofobico Lo conoces acaso weona tonta',Agresivo
'Quiero sacar perra vida tiempo quiero quede',Agresivo
'Raro te metas te llamado madre perra reculea conchetumadre anda ponerte hipogloss hoyo',Agresivo
'realmente mujer Techi peor gallinas verguenza madre mia contar delante Espana está contando peor perra dignidad tia más asquerosa repugnante',Agresivo
'Recien hablamos Margaret Kivelson mujer encontro oceano lunas Jupiter ',NoAgresivo
'recien vengo enterando Bachelet está NY cargo Las estrellas TV están',NoAgresivo
'Recuerde distinguida dama papá poder corruptos Y corrupcion escaparon',NoAgresivo
'Recuerdo crucifixion moral social realizada FA Ministro Larrain asistir Harvard (a 1 junta)',NoAgresivo
'Recuerdo Florida caso mujer queria tarjeta identificacion salir velo',NoAgresivo
'Recuerdo Gob Chile mandato Bachelet austeridad conservaron imagen gobierno Pinera 2010 9 anos bailado ideologia gobiernos imagen Simple practica institucional sobrecostes Mucho aprender',NoAgresivo
'relata ilusion maravillosa mujer verla flecho asi más mire supe',NoAgresivo
'Renuncia tonta weona Lo deberia soberano saco’e wea',Agresivo
'resulta culpa problema migrantes haitianos culpa Gobierno Pinera La izquierda izmierda sufre perdida intermitente memoria El plan Bachelet traer 3 millones haitianos Chile mutuo acuerdo Ban Kimoon Entro 1 millon',Agresivo
'RETIRATE VACA SINVERGUENZA CULIA',Agresivo
'RIP Amy Winehouse te extrano aun caigo te fuiste asombrosa mujer tenias voz maravillosa',NoAgresivo
'Rocio weona PARA DE MENTIR ASI SI NADIE TE CREE PATETICA CULIA',Agresivo
'ROSE MARACA CULIA ME ACUERDO DE QUE JACK TAMBIEN CABIA AHI Y ME DA RABIA TE ODIOO (',Agresivo
'RUMIANO DROGADICTO CHUMBEQUERO SAPO Y LA CONCHETUMADRE TE VAMOS A IR A QUEMAR LA CASA HIJO DE LA GRAN PUTA PERRA CULIA',Agresivo
'Saben cae deseo corazon mis lindas chilenas diviertan full concierto )',NoAgresivo
'Sabes parecen mas guapos hombres novia Porque eres zorra Ridicula',Agresivo
'sabi q weona tonta desaparece te pego',Agresivo
'Sabia Ud Gobierno Michelle Bachelet Estado gasto anos US$ 289 millones salud vivienda educacion inmigrantes haitianos',NoAgresivo
'Sabia Ud cargo más importante remunerado pais exige curriculum experiencia diputado jaja',NoAgresivo
'Sacaremos patalear Boric  Orsini Nada',NoAgresivo
'Sanciones Es broma Tan tibios politicos derecha brillo',NoAgresivo
'Sanciones Es broma Tan tibios politicos derecha brillo Pidan desafuero Ponganse pantalones',NoAgresivo
'SAQUEN A ESA VIEJA CULIA DE IQUIQUE  NADIE NECESITA A UNA VACA YETA ALLA',Agresivo
'Saquen Maduro favor Mientras venezolanos mueren hambre falta medicinas plomo llama invertir Petro Violacion permanente sistemática DDHH ACNUDH Sra M Bachelet muda Que desgracia caido Venezuela',NoAgresivo
'Sarnosa tienes chata >(',Agresivo
'Se anuncia IMACEC septiembre Produccion industrial caida libre Sube desempleo Chile baja ranking Banco Mundial No gobierno Bachelet Pinera Tiempos Mejores',NoAgresivo
'Se come servilleta maraca culia',Agresivo
'Se enluto ciudad despide mujer entereza logro crear caminos brindar porvenir rodearon',NoAgresivo
'Se filtra foto persecucion Carabineros moto conducia Honorable Diputado Gabriel Boric',NoAgresivo
'Se oposicion encubrio malo Bachelet están cargando pdte Pinera Ahora está weviando termoelectricasPirque cresta encararon actual gbno La cosa weviar dejarlo mal pdte',Agresivo
'Se intenta confundir senalando q ReformaPensiones similar Gob NO ES ASI Bachelet proponia 5% administrado x org publico 40% fondo solidario Pinera propone 4% administrado x AFP 100% capitalizacion individual Es inflar sistema actual',NoAgresivo
'Se nota cara Bachelet está golpeada Su cara demuestra digo defenderla disimular',NoAgresivo
'Se vinieron anos Bachelet cria cuervos te sacarán ojos',NoAgresivo
'Se pronuncio cuica comunista La encanta socialismo ama manjares capitalismo zorrona vive comunidad ecologica quieren pobretones clasista cree mundo ir club polo',Agresivo
'Se soy pesada sigo poder asimilar amo mujer maravillosa',NoAgresivo
'Se mujer maravillosa mujer color navidades Colombia guio generaciones enteras hermoso camino arte teatro musica Adios Misi falta grande harás ',NoAgresivo
'Sea hombre todavia mujeres Sea mujer todavia hombres',NoAgresivo
'Seguimos pagando cagadas Bachelet Avion gratis pa devolver inmigrantes',Agresivo
'Seguramente admirada Sra Bachelet penso ddhh personas beneficio personal peguita venia Los haitianos monumento',NoAgresivo
'Seguro tonta weona delincuencia empezo 11 marzo existia',Agresivo
'Sentado calle solitaria encontraba aquel hombre esperando amante sintio cuerpo erizar acerco bella mujer quizo mostrar dotes don Juan Sayona mostro verdadera identidad vida dejo ',NoAgresivo
'Senora dentrese ve queda tonta weona ignorante ',Agresivo
'mujer suficiente presion social mundo espera ti te equivoques vida mujeres equivocarse mujeres darse respetar',NoAgresivo
'Seria maravillosa sociedad asi igualitaria numeros mienten 8293% miembros TS hombres jamás presidido mujer',NoAgresivo
'Seria más preguntarse Bachelet utilizo pobre gente ganarse puesto ONU Hizo inmigracion totalmente ilegal ustedes miraron Ahora lamentan Cinismo hipocresia llama  ',NoAgresivo
'Seria preguntárselo Michelle Bachelet En baso traerlos masivamente ofrecio requisitos debian cumplir incognita pasaba misteriosos sobres amarillos contenian Favor responder via ',NoAgresivo
'Shuper revolucionario boric',NoAgresivo
'Si asumir cargo Bachelet declara vigilar Bolsonaro Nicaragua Venezuela visto',NoAgresivo
'Si alguien saber Viernes Santocuando negaban Jesusles digoes niegan Bachelet CALBUCO',NoAgresivo
'Si Bachelet sale presidente Entonces está comprobado cientificamente somos hueones',Agresivo
'Si creias haberlo visto Hoy aparece amiga Bachelet Dilma Rousseff pegarle Bolsonaro Si destituida Presidenta corrupta acaba perder paliza eleccion senatorial amiga Lula Silva preso corrupto ',NoAgresivo
'Si despide pte Pinera está mal despide pte Bachelet está ',NoAgresivo
'Si parlamento deja SANCION está grave falta Chile directo ABISMO ',NoAgresivo
'Si eleccion domingo Bachelet 604% Golborne 123% 82% Allamand Meo 77% 51% Parisi  Tamos más pedios q Chuck Berry',NoAgresivo
'x  Pinera mete mano Chileno Bachelet nepotismo experiencia titulado gracias empresario tienes comer violadores d DDHH historicamente Izquierda Reo dia q compruebe responderá Asume q tu Presidente',NoAgresivo
'Si mujer eres tu verdad mentira dejame decirte ERES COMPLETAMENTE MARAVILLOSA Y HERMOSA TE AMAMOS DEMI ',NoAgresivo
'Si licencia ilegal cobro asignaciones Y alojamiento delito más',NoAgresivo
'Si mujeres honestas tesoro deciden ignorar',NoAgresivo
'Si Concertacion toma ciertos Wikileaks Bachelet llamo inestable Cristina K',NoAgresivo
'Si legalizan aborto negras promiscuas pasarian cogiendo y…',Agresivo
'Si encuentro calle conchasumadre Scarlett Yamilet nombre flaite maraca voy patear suelo rian santos maldita hija puta JusticiaParaEmma pictwittercom/GplPlEyiyV',Agresivo
'SI ME PILLO A LA MARACA CULIA DE KAYSER EN LA CALLE LE PEGO UNA PATA EN LA ZORRA',Agresivo
'Si misiá Bachelet hubiese desastre cifras economicas fachosculiaos hubiesen golpe Estado',Agresivo
'Si molestaran adornaria belleza femenina (más) calles pais Hay mujeres realmente bellas acá',NoAgresivo
'Si digo reviento tiparraca zanahoria PUTA BARATA pase mas merecido Empezo puteando kiko R pillo Jese paro asi jodete cuida tu hijo haces KARMA sra PUTA ',Agresivo
'Si respeta mujeres habrá conseguirlo malas',Agresivo
'Si Palma Salamanca inocente juicio hubiera violado derechos podria pedido indulto',NoAgresivo
'están retro farándula acuerdense Kenita ka despedida chino Jordi Castel ir comerciales quedo microfono abierto Ahi maraca',Agresivo
'Si amas CONTESTAME A WSP maldita perra',Agresivo
'Si te fijas habido dictadores mundo xq serlo necesita ciertos rasgos psicologicos  Bachelet d Chile serlo Mujica d Uruguay Rafael Correa Ecuador comunistas apoyar Chávez Pero AMLO perfil',NoAgresivo
'Si tienes mujer maravillosa te ayuda balancear tu mundo perfecta intenta serlo ti trabaja duro te reir llorado contigo tu amiga quisiera envejecer tu cuidala ina bendicion',NoAgresivo
'Si tonta weona ibamos tapar tu sabana inmunda Mujer mierda insensible Asi detras tuyo familia detras Camilo tbn familia hijo 6 anos q quedado padre',Agresivo
'Si tu mujer asombrosa habilidad llegar justo te pusiste jugar play3 pensar has jugado dia jodido',NoAgresivo
'Si mujer razon pasa mujeres discuten',NoAgresivo
'SI Una dama letras Culta distinguida dudas excelente companera Sr Presidente Hermoso verlos juntos',NoAgresivo
'Si mujer más bella celebrada familia Una mujer maravillosa corazon oro',NoAgresivo
'Si yegua hija puta preferiria mil mis impuestos fueran hospitales policias escuelas vos te pavonees negra barata sos LA PUTA QUE TE PARIO ',Agresivo
'detrás hombre supuestamente piensa maravillosa mujer inmensa sabiduria ',NoAgresivo
'Siempre será gusto trabajar estupenda Mujer querida ',NoAgresivo
'SiendoSincero Bachelet sirve Presidenta',Agresivo
'Siento corazon latiendo más fuerte chucha Me está dando Maraca culiá Y libro favorito Es mato',Agresivo
'sigan dejando ir mujeres fieles culitos te menean ti tus amigos mil mas',Agresivo
'Sigan dejando ir mujeres fieles culitos te menean ti tus panas más',Agresivo
'Sigo preguntándome te depilas piernas Bueno Menos mal ire',NoAgresivo
'Sigue langueteandole escritorio tu jefe Niega tu finiquito weona tonta',Agresivo
'Siguen apareciendo sorpresas desastroso gob Bachelet ',NoAgresivo
'Sigues opinado ignorancia tus prejuicios tonta weona La insulto fuiste tu te das dama Me tratas facho pobre corta colas eres tu Me dices maltratador animales foto Hazte hazte paja haz tu salud mental',NoAgresivo
'silvina maraca andai tirándole mala lis vo aun andai llorando Ignacio loca culia',Agresivo
'Simple desaforo parlamento polola Una verguenza',NoAgresivo
'Sin duda soy más jodidamente afortunado encontrado mujer maravillosa compartir vida mis suenos',NoAgresivo
'Sin bono bachelet sindicatos pc cut harán protesta 4 anos elecciones ilegales ',NoAgresivo
'Sinead O’Connor abjuro catolicismo segun sometia mujer',NoAgresivo
'Sobre bachelet amiga asesinos dictadores De ladrones tambien ',Agresivo
'Sol Perez pone short ve mirad orto re diosa pone short asi puta barata miop',Agresivo
'Solo digo Verdeliss concursante contenta colaboradora maravillosa Que ghoficial valore mujer suba dias visita Guadalix Todos ',NoAgresivo
'Solo quiero conozco natijota trabajado MUCHISIMO talento excelente companera mujer maravillosa',NoAgresivo
'Solo programa mierda panelistas malos (la salva Raca) darle pantalla weona loca vieja mierda BIENVEMIERDA',NoAgresivo
'Somos wnes chilenos Teniamos dt mundo echamosY bachelet 2 presidenta Solo chilito',NoAgresivo
'Son 3 media manana puesto acustico precioso firework katy perra acord…',NoAgresivo
'Sorprendida eres zorra No carino huelo aqui ',Agresivo
'sos mujer fuerte dulce simpática te sos luchadora desvalidos sos lealfrontal amorosa ',NoAgresivo
'Sos mujer maravillosa llena amor feliz pierdas alegria simpatia te especial',NoAgresivo
'Sos talentosa exitosa actriz dejado huellas corazon Latinoamerica tus valores tu espiritu bondad inteligencia',NoAgresivo
'Soy mujer estupenda agradable divertida conversacion desenvuelta carismática analitica ángel está mal diga',NoAgresivo
'Sr Boric PATUDEZ comparar Palma Salamanca General Pinochet',NoAgresivo
'Sr Allamand deberia explicar preocuparse deja Boric',NoAgresivo
'sta realidad falso turistas Haitianos No viven barrio periodistas progresista Este legado bachelitandia Como implesentable senador Letelier ``bachelet mano haitiano `` Y EEUU Al pais libertad ',NoAgresivo
'Su trabajo sacrificio dias llevan construir pais esperanzas sonar Argentina trabaja unida oportunidades ',NoAgresivo
'Sube cesantia Es más gente busca trabajo Volvio subir Cesantia Es culpa inmigrantes Bajo Imacec Es culpa Fiestas Patrias Es culpa izquierdade Bacheletdel marxismode extraterrestres Godzila Pero incapacidad',NoAgresivo
'Sube bencina Sube gas Sube desempleo Aula segura Bajo crecimiento Discriminacion Cierre empresas Mapuches maltratados Camila Flores Kast Libertad reos Punta Peuco Soa Bachelet ',NoAgresivo
'Subsecretaria Educ trabajaran estrategias bajar alarmante estadisticas consumo marihuanaY Bachelet despenaliza Plop',NoAgresivo
'Suenos tristemente mayoria ven truncados  Ayudemosles',NoAgresivo
'Super talentosa Simpatica onda cordial baila canta maravillosa mujer entrevistar ',NoAgresivo
'Tan lindo mujer dulces fuertes verse bella jugar maquillaje peinados trabajar madres esposas mujer Somos maravillosa obra Dios',NoAgresivo
'puta mala madre salio ghvip party asco amigos amigas Ahi está mujer amor madre cállate puta barata',Agresivo
'color Alvaro salas chiste además maraca culia abrio piernas hombre casado anda llorando plata',Agresivo
'cela webea abraham culia despues anda quiero seamos amiguitos sale aqui maraca partychilensisftelreality',Agresivo
'Tanto disfrutas hablando presunta desilusion demás anulaste te rabia Bachelet —por campaneaste— ingresara proyecto MI estrategia campana moviera centimetro discurso buenista ',NoAgresivo
'Tantos polvos tantas bienvenidas tu hablas xMoonWitch Eres zorra resentida travesti cutre',Agresivo
'Te abrazo mujer alma pura corazon noble aquella despues llanto sonrie trabajadora fuerte inteligente dulce amiga hermana madre hija Disfruta dias eres Maravillosa además Te mereces ',NoAgresivo
'te caiste cuna eras chica weona tonta <3',Agresivo
'Te conozco Hace venis perra maldita',Agresivo
'Te diria mil puedo confirmar novia tenerme completo mujer maravillosa te elegiria mil amor',NoAgresivo
'te encontre maldita estupida… Asi pelas andas baile baile ',Agresivo
'Te odio conchetumadre Ojalá te contagien sida perra mierda',Agresivo
'TE ODIO PUTA CULIA ME CAGASTE LA VIDA CONCHETUMARE TE ODIO MARACA DE MIERDA',Agresivo
'TE ODIOOOOOOO PUTA CULIAAAAAAA ME CAGASTE LA VIDA CONCHA TU MARE TE ODIOOOOO MARACA DE MIERDA PUTA CULIA',Agresivo
'Te pasaste pa mala lecheq q weá cn weona tonta ',Agresivo
'te pelai medio mundo despues reclamai te toma serio MARACA CULIA',Agresivo
'Te Mucho fanáticas Mundo tengas bello dia amor Felicidad ',NoAgresivo
'Te refieres Jose Antonio Si asi explicame vas destituir senador diputado ministro Habia escuchado famoso empate paso La weona pa tonta',Agresivo
'Te voy tus putazos puta vieja fea asquerosa Vividora ignorantes Perra asquerosa Ratera PoliciaFedMx chequen vieja están enganando sociedad Esto voy mandar periodicos investiguen',Agresivo
'Tener maravillosa mujer compartir malos momentos aprender confiar amar mis mejores deseos dia ',NoAgresivo
'Tener gabinete paritario historia honor asumimos responsabilidad equipo comparte compromiso promover mujer colombiana',NoAgresivo
'TENGO 21 CONCHETUMADRE NOS VEMOS EN EL INFIERNO PERRA SUCIA ',Agresivo
'Tengo maravillosa mujer loco puedo alegremente aparte enamorarme dia feliz ME VUELVES LOCO ',NoAgresivo
'amiga q manda audios largos despues responde más mira perra sucia junte fuerzas alp…',NoAgresivo
'Teodoro libro izquierdas habla izquierda mala personificada Chavez Castro combo izquierda encarnada Lula Bachelet La verdad regalo todavia plata',NoAgresivo
'tienes leer más hablar ganta estupidez contrario quedas agueoná tonta weona',Agresivo
'tipeja utilizas tu hijo Ojala jese te quite Eres zorra Ya iras vender tus polvos hiciste Kiko Rivera',Agresivo
'Tipico zurda ignorante  No tienes idea dano Michelle Bachelet inmigrantes traerlos mentiras  Anda reclamarle  chilenos están cesantes pobres  Descriteriada  ',Agresivo
'Tods lazos Dávalos Bachelet aprovechan lucrar turno consuegra Que Senora',NoAgresivo
'Toda mujer linda respete zapatos altos q hagan lucir estupenda gato q aconseje usarlos',NoAgresivo
'TODAS DECIMOS SER HERMANAS PERO CUANDO LLEGUE EL CONCIERTO VAMOS A ESTAR TIPO CORRETE CTM MARACA CULIA ',NoAgresivo
'Todas chilenas lindas esperaron dia afuera hotel pudieron disculpen sentia mal',NoAgresivo
'mujeres tarde temprano danan',NoAgresivo
'Todavia sorprendo escucho hombres diciendo violencia mujer hombres tambien victimas violenciasi medida revela ano asesinadas 87 mil mujeres mundo ',NoAgresivo
'Todo suaviza xD escribir Maraca culia Maraca culia xD más simpática',Agresivo
'Todos Melisandre vida maraca culiá te absorbe estay peor dejándote más cagao',Agresivo
'TONTA EATA WEONA TONTA De verdad pais salgas arena politica',Agresivo
'Tonta weona Que vaya limpiarle caca hoyo milicos culiaos asesinos',Agresivo
'Tonta weona alcalde sera mayoria vagos apernados izmierdistas',Agresivo
'Totalmente acuerdo contigo amigo',NoAgresivo
'Trabajar derechos politicos ciudadanos mujeres además gusto compromiso ',NoAgresivo
'Trágatelo quieres maldita perra asquerosa',Agresivo
'Traidora traicionera chanta quiero mirarte',Agresivo
'Tras segundos abrazando mujer despues sentir beso sonrio separándose mirando pelirroja',NoAgresivo
'Triste calumnias insultos Pdta Bachelet esten cargados discriminacion genero',NoAgresivo
'Tsunami belleza inteligenteTornado alegria espiritualUnica Rosa Del planetaflor ensena mundo amar',NoAgresivo
'Tu abuela verdad asombrosa dile muneco Hoseok más hermoso visto',NoAgresivo
'Tu papá dimension orgullosisimo estupenda mujer enorme profesional eres Estoy segura No ',NoAgresivo
'Tu partido entero caravana visitar dictador Pinochet rendirle honores detenido Londres',NoAgresivo
'Ubicate tonta rechuchetumare anda psiquiatra fea culiá enana conchetumare te sacai tacos pareci maraca tacataca',Agresivo
'Uh hables vos perra sarnosa acabo foto está desgastando amistad ',Agresivo
'Ultimo minuto Bachelet informa temblor Santiago advierte peligro tsunami barrio alto',NoAgresivo
'Un amo sabe mujer serlo sumisa sabe cualquiera amo encontrar maravillosa coincidencia puerta más intenso profundo ',NoAgresivo
'Un asco entrevista TVN Bachelet Las preguntas hacerse victima',Agresivo
'Un canalla mas Boric',Agresivo
'Un gusto compartir escenario bellas talentosas mujeres ',NoAgresivo
'Un gusto saludar mujer irradia principios valores Accion Nacional',NoAgresivo
'homenaje todes llevamos une Bachelet ',NoAgresivo
'incendio hubieron personas muertas *danos propiedad*  Bachelet  Claro quemo aire',NoAgresivo
'Un pinche vieja obesa hija puta metio fila palomitas ovio Queen… ',Agresivo
'Un saludo Noches  Mujeres enoidad Y capacidades Queremos vias limpias pais sometido  ',NoAgresivo
'Una bella mujer tu reir impregna felicidad Lo pasa libros imaginaron existirias',NoAgresivo
'Una cosa reunirse alguien Otra defenderlo Boric reunio Salamanca Solo Kast reunio Krassnoff',NoAgresivo
'Una mejoras 2018 conocido mujer maravillosa voz maravilla ',NoAgresivo
'companera trabajo 23 3 HIJOS CONCHETUMADRE MARACA CULIA BAJATE DEL PICO',Agresivo
'Una mujer talento estilo glamur mujer corazon deceo seas feliz te mereces',NoAgresivo
'Una militante lujo comprometida causas leal persona mujer crack madre',NoAgresivo
'Una mujer Geminis dulce amable contigo rompiste corazon nena más aparece',NoAgresivo
'Una mujer bella impresiona instante mujer bella inteligente impresiona vida',NoAgresivo
'Una mujer bella Gracias onda Angelique Boyer Anboy88  Disfrutándote Amar A Muerte via Eduardo ',NoAgresivo
'Una mujer culta preparada emprender dificil faena imposible',NoAgresivo
'Una Mujer sentimientos dulce tierna sensible Mujer entrega corazon personas ama envolverlas Alma ',NoAgresivo
'Una mujer deja senorita madre Hay ridicula corregir alguien c…',Agresivo
'mujer fuerte humildemaravillosa dia dia trabaja duro corazon lucha suenos merece mundo dia más orgullosa inspiracion bendicion',NoAgresivo
'mujer gana peso &gt aY q paso te tragaste elefante estabas mas linda mujer pierde peso &gt pareces anorexic…',Agresivo
'Una mujer maravillosa Noble Luchadora Comprometida Amorosa',NoAgresivo
'Una mujer bella marco cuerpo… Sino arquitectura alma ',NoAgresivo
'Una mujer lucir bella necesita maquillaje felicidad',NoAgresivo
'Una mujer más dulce cielo más cruel infierno segun trates',NoAgresivo
'Una mujer lucho sacarnos amo protegio incansable hija maravillosa abuela maravillosa te ganaste tu allá está Dios ',NoAgresivo
'Una mujer fuerza asombrosa lidiar estres carga pesada sonrie gritar ',NoAgresivo
'Una pediatra estupenda mujerUn gustazo escucharla placer conocerla ',NoAgresivo
'UNA PUTA BARATA FLACA COME TRIPA',Agresivo
'Una más honorables Frente Amplio infringiendo leyes dando NO ciudadano',NoAgresivo
'Usted mujer valiente honesta ',NoAgresivo
'Usted Sra M BACHELET deberia juzgada crimenes LESA HUMANIDAD conocimiento miles ninos SENAME muriendo violados',NoAgresivo
'Usted tengale pánico mandatario llega aspiraciones refundacionales modo Asamblea Constituyente Esos peligrosos Esos Chávez Evo Correa Bachelet (no resulto pillina)',NoAgresivo
'uta habiendo chilenas vinamarinas lindas ponen rubia ojos azules (nada mas) representante canchera chilena renaca',Agresivo
'Vaca culiá antipática está lista echada parrilla ofrezco honores',Agresivo
'Varios congresistas convencido q Ley Tránsito aplicaHoy paso Boric',NoAgresivo
'veamos hablarán moralistas vaca culia valle maraco guaguito',Agresivo
'Ver comentario desesperado gente ligada gobiernou opositores Bacheletmuestra cosasla + importante LE TEMEN',NoAgresivo
'Verdeliss apoyando libertad mujer pelos gana',NoAgresivo
'Verdeliss apoyando libertad mujer pelos gana',NoAgresivo
'Vergonzosoanalistas politicos TV tratan mejorar imagen Bachelet volcán Calbucodicen respiro despues Caval',NoAgresivo
'VETE A LA CONCHETUMADRE PERRA DE MIERDA',Agresivo
'Viajes Bachelet zona desastre están saliendo todavia más caros costo acarreo aplaudidores/un cd basta',NoAgresivo
'Vieja culia cahuinerasi preocupa nina mantenga hocico cerrado ',Agresivo
'Vieja culiá mala alma vaca reportada CSM',Agresivo
'Vieja weona loca  marido promovia terrorismo estado fraude fisco ',Agresivo
'VIEJA WEONA TONTA Y ENFERMA',Agresivo
'Viendo retorno haitianos pais matinales gárgaras desorden irregularidad entrada haitianos Chile quejandose racista discriminadores somos chilenos Pero atrevio levantar dedo gobierno Bachelet ',NoAgresivo
'VISITA DE BORIC A TERRORISTA PALMA SALAMANCA LA PAGAMOS TODOS LOS CHILENOS 😡 Mato sangre fria senador jaime Guzman',NoAgresivo
'vo vay peligrosa reculiá atrevete pegarme maraca culiá vay salir media sonrisa hecha corta pluma sii',Agresivo
'Vos hables puta barata',Agresivo
'Vos sos enferma Negra puta trola barata',Agresivo
'Votar Michelle Bachelet volver tu te cago Cinco Con tu amiga En tu casa Michelle',Agresivo
'Voy pegar programa bachelet pieza pa acordarme weas está prometiendo',Agresivo
'Weon q mas rabia q tonta weona rie pq sabe chistoso weona cerebro Grrrrr',Agresivo
'Weon pasa debo defender niall sale chileno interno habrán personas crueles romper corazon autoestima niall  ESPERO ALGUN DIA ENCONTRARME A LA MARACA CULIA PORQUE CUANDO LA VEA SE ME SALDRA TODO MI CHILENO',Agresivo
'Weon juicio justo estupida Mato senador democraciafue condenado escapo cárcel No juicio tonta weona Tiene volver cárcel La reina tontas weonas',Agresivo
'weon saquen vaca culia cabeza violeta matinal Si saben odiamos odiaremos',Agresivo
'Weon maraca culia pelo colet camarin piscina wea fea cochina careraja te crei ctm te pillo te mato Comprate tus weas fueran caros oro MI COLET ERA TODO HUMILDE Y PIÑUFLA CTM TE ODIO TANTO ',Agresivo
'Weona enferma qe defiende x twitter falso Cara Pendeja Mierda',Agresivo
'Weona enferma peor argumento justificarcuna muertees derecha aprovecha muerte Jaime Guzmán justificar dictadura Loca patio ',Agresivo
'Weona enferma peor argumento justificarcuna muertees derecha aprovecha muerte Jaime Guzmán justificar dictadura Loca patio ',Agresivo
'Weona estupida molestaa groseria pfff mina problematicaaa **',Agresivo
'Weona loca ciega mierda excremento facista te sale lados hueles mal lejos',Agresivo
'Weona loca protestar desastre justicia cuerda idiotas conciencia respeto ',Agresivo
'Weona loca protestar desastre justicia cuerda idiotas conciencia respeto ',Agresivo
'Weona loca sacando provecho politico tragedia Fue presidenta cargo tema culpa Pinera',Agresivo
'weona tonta mierda gente mierda llega congreso',Agresivo
'Weona tonta uu eres taaaaan estupida *n*',Agresivo
'Weona tonta alma seguro dejar sigan matando mapuches atacaron embarazada cobardes Cacerolazo FueraComandoJungla',Agresivo
'weona tonta cerebro actriz mas pobre weona alcanzo mas pa recagarla comunista ctmm habla puras weas',Agresivo
'Weviaron 4 anos Bachelet 8 pega',Agresivo
'Wey pinche perra puta asquerosa espero te mueras',Agresivo
'Wl ingreso medios regulares paso vista paciencia Bachelet Asi culpa',NoAgresivo
