A,B
'A_sp000 Miss_np00000 Ucrania_np00000 le_pp000000 piden_vmip000 renunciar_vmn0000 a_sp000 su_dp0000 corona_nc0s000 tras_sp000 descubrir_vmn0000 que_pt000000 es_vsip000 madre_nc0s000 soltera_aq0000 pero_cc es_vsip000 mujer_nc0s000 y_cc bella_aq0000 A_np00000 Miss_np00000 Espana_np00000 le_pp000000 aplauden_vmip000 que_cs paticipe_nc0s000 en_sp000 el_da0000 Miss_np00000 Universo_np00000 porque_cs al_sp000 cortarse_nc0s000 su_dp0000 miembro_nc0s000 viril_aq0000 se_p0000000 vuelve_vmip000 mujer_nc0s000 pero_cc es_vsip000 hombre_nc0s000 ',Agresivo
'A_sp000 mujeres_nc0p000 buenas_aq0000 les_pp000000 rompemos_vmsp000 el_da0000 corazon_nc0s000 ',NoAgresivo
'a_sp000 Srta_np00000 Que_cs esta_vmsp000 en_sp000 las_da0000 noticias_nc0p000 en_sp000 este_dd0000 momento_nc0s000 atenta_vmip000 contra_sp000 la_da0000 independencia_nc0s000 de_sp000 la_da0000 radio_nc0s000 euforica_nc0s000 por_sp000 llegada_nc0s000 de_sp000 Bachelet_np00000 ',NoAgresivo
'a_sp000 su_dp0000 edad_nc0s000 nosotros/as_np00000 jovenes_np00000 en_sp000 los_da0000 70s_w y_cc 80s_w no_rn dudamos_vmsp000 en_sp000 combatir_vmn0000 a_sp000 la_da0000 tirania_nc0s000 Si_cs teniamos_vmii000 miedo_nc0s000 si_cs ',NoAgresivo
'A_sp000 todos_pi000000 muchas_pi000000 gracias_nc0p000 por_sp000 aceptar_vmn0000 y_cc entender_vmn0000 mi_dp0000 emocion_nc0s000 soy_vsip000 quien_pt000000 soy_vsip000 gracias_nc0p000 a_sp000 esa_dd0000 mujer_nc0s000 maravillosa_aq0000 que_pr000000 siempre_rg y_cc contra_sp000 toda_di0000 evidencia_nc0s000 ha_vaip000 creido_vmp0000 en_sp000 mi_pp000000 ',NoAgresivo
'A_sp000 una_di0000 mujer_nc0s000 del_sp000 signo_nc0s000 ARIES_np00000 es_vsip000 mejor_rg y_cc recomendable_aq0000 tenerla_np00000 SIEMPRE_np00000 de_sp000 amiga_nc0s000 porque_cs de_sp000 enemiga_nc0s000 es_vsip000 peor_aq0000 que_cs el_da0000 diablo_nc0s000 ',Agresivo
'A_sp000 una_di0000 mujer_nc0s000 no_rn se_p0000000 le_pp000000 pega_vmip000 pero_cc a_sp000 Berni_np00000 la_da0000 golpearia_nc0s000 tanto_rg tanto_rg pa_sp000 que_cs deje_vmsp000 a_sp000 esa_dd0000 mierda_nc0s000 de_sp000 pololo_nc0s000 que_pr000000 tiene_vmip000 ',Agresivo
'A_nc0s000 vs_sp000 no_rn t_np00000 van_vmip000 a_sp000 quedar_vmn0000 ni_rg los_da0000 piojos_nc0p000 negra_aq0000 sarnosa_aq0000 ',Agresivo
'Aaaa_np00000 perra_np00000 desgraciada_nc0s000 ',Agresivo
'aaaa_nc0s000 watona_nc0s000 ql_nc0s000 que_cs mierda_nc0s000 haces_vmip000 hablando_vmg0000 ahi_rg de_sp000 Chile_np00000 weona_vmip000 hablando_vmg0000 de_sp000 lo_da0000 que_pr000000 pasa_vmip000 acá_rg ven_vmip000 a_sp000 Chile_np00000 mierda_nc0s000 ',Agresivo
'Acá_rg en_sp000 Chile_np00000 los_da0000 medios_nc0p000 de_sp000 comunicacion_nc0s000 de_sp000 izquierda_nc0s000 temen_vmip000 que_cs Bolsonaro_aq0000 destape_vmip000 la_da0000 olla_nc0s000 y_cc caiga_vmsp000 la_da0000 Bachelet_np00000 ',NoAgresivo
'Acá_rg estadistica_aq0000 sobre_sp000 DESIGUALAD_np00000 durante_sp000 el_da0000 gobierno_nc0s000 de_sp000 bachelet_nc0n000 Y_cc asi_rg la_da0000 muy_rg cara_aq0000 dura_aq0000 habla_vmip000 de_sp000 NO_rn +_cc DESIGUALDAD_nc0s000 ',Agresivo
'Acá_rg hay_vmip000 más_rg parques_nc0p000 -LRB-_np00000 electricos_nc0p000 -RRB-_np00000 que_pr000000 creo_vmip000 Bachelet_np00000 para_sp000 cuidar_vmn0000 el_da0000 el_da0000 medio_nc0s000 ambiente_nc0s000 ',Agresivo
'Acaso_rg esta_vmip000 mugrienta_nc0s000 y_cc sarnosa_nc0s000 me_p0000000 tiro_vmis000 ese_dd0000 tweet_nc0s000 a_sp000 mi_pp000000 ',Agresivo
'Acompanando_vmg0000 a_sp000 la_da0000 mujer_nc0s000 desde_sp000 el_da0000 nacimiento_nc0s000 hasta_sp000 la_da0000 senectud_nc0s000 Feliz_np00000 dia_nc0s000 a_sp000 todos_di0000 los_da0000 que_pr000000 tenemos_vmip000 sin_sp000 ninguna_di0000 esta_dd0000 profesion_nc0s000 tan_rg maravillosa_aq0000 y_cc a_sp000 todos_di0000 los_da0000 que_pr000000 estáis_vmip000 a_sp000 punto_nc0s000 de_sp000 adentraros_nc0p000 en_sp000 ella_pp000000 ',NoAgresivo
'Acordándome_np00000 de_sp000 una_di0000 gran_aq0000 amiga_nc0s000 una_di0000 gran_aq0000 persona_nc0s000 una_di0000 gran_aq0000 mujer_nc0s000 ella_pp000000 es_vsip000 mi_dp0000 amiga_nc0s000 katrinamorenoof_np00000 a_sp000 la_da0000 q_pr000000 le_pp000000 deseo_vmip000 lo_da0000 mejor_aq0000 de_sp000 la_da0000 vida_nc0s000 porque_cs se_p0000000 lo_pp000000 merece_vmip000 A_sp000 ver_vmn0000 si_cs hablamos_vmip000 amiga_nc0s000 mia_dp0000 cuidate_nc0s000 y_cc dale_vmip000 besitos_nc0p000 a_sp000 la_da0000 familia_nc0s000 ',NoAgresivo
'Además_rg eres_vsip000 una_di0000 mujer_nc0s000 fea_aq0000 ..._fs ',Agresivo
'Aeropuerto_nc0s000 Michelle_np00000 Bachelet_np00000 y_cc que_pr000000 arda_vmip000 todo_pi000000 ',NoAgresivo
'Agradecido_vmp0000 con_sp000 la_da0000 vida_nc0s000 por_sp000 la_da0000 fortuna_nc0s000 de_sp000 coincidir_vmn0000 con_sp000 una_di0000 mujer_nc0s000 maravillosa_aq0000 has_vaip000 sido_vsp0000 mi_dp0000 companera_nc0s000 de_sp000 proyectos_nc0p000 aventuras_nc0p000 y_cc alegrias_nc0p000 Gracias_i Cristina_np00000 por_sp000 celebrar_vmn0000 un_di0000 ano_nc0s000 más_rg de_sp000 enamorados_nc0p000 ',NoAgresivo
'Ahi_np00000 que_cs pedir_vmn0000 la_da0000 destitucion_nc0s000 de_sp000 GBoric_np00000 y_cc Maite_np00000 Orsini_np00000 ',NoAgresivo
'Ahora_rg matiasdelrio_vmis000 insinuando_vmg0000 q_cs Bachelet_np00000 va_vmip000 a_sp000 modificar_vmn0000 el_da0000 informe_nc0s000 q_pr000000 le_pp000000 entrego_vmis000 Engel_np00000 Muy_rg pelotudo_aq0000 ',NoAgresivo
'Ahora_rg de_sp000 todo_pi000000 es_vsip000 culpable_aq0000 la_da0000 lluvia_nc0s000 descansa_vmip000 un_di0000 rato_nc0s000 Bachelet_np00000 ',NoAgresivo
'Ahora_rg Haitianos_np00000 protestan_vmip000 frente_rg a_sp000 su_dp0000 propia_di0000 embajada_nc0s000 quizás_rg debieran_vmsi000 entender_vmn0000 de_sp000 una_di0000 vez_nc0s000 que_pr000000 fueron_vsis000 utilizados_vmp0000 como_cs carne_nc0s000 de_sp000 canon_nc0s000 por_sp000 un_di0000 gobierno_nc0s000 de_sp000 izquierda_nc0s000 liderado_aq0000 por_sp000 Bachelet_np00000 ahi_rg reclamen_vmsp000 y_cc pataleen_vmm0000 con_sp000 razon_nc0s000 ',NoAgresivo
'Ajajajajajajaj_np00000 perdon_nc0s000 es_vsip000 que_cs te_pp000000 volviste_vmis000 tan_rg perra_np00000 que_pr000000 pense_vmsp000 que_cs buscabas_vmip000 a_sp000 dinero_nc0s000 ',Agresivo
'Al_np00000 fin_nc0s000 terminaron_vmis000 los_da0000 TiemposPeores_np00000 de_sp000 176_z0 haitianos_nc0p000 que_pr000000 llegaron_vmis000 a_sp000 Chile_np00000 enganados_aq0000 por_sp000 la_da0000 Bachelet_np00000 y_cc los_da0000 jesuitas_nc0p000 Hoy_rg el_da0000 actual_aq0000 gobierno_nc0s000 de_sp000 manera_nc0s000 responsable_aq0000 y_cc sensata_aq0000 les_pp000000 permitio_vmip000 volver_vmn0000 a_sp000 su_dp0000 pais_nc0s000 a_sp000 traves_np00000 del_sp000 Plan_np00000 de_sp000 Retorno_np00000 Humanitario_np00000 Progres_np00000 y_cc zurderio_nc0s000 con_sp000 pataletas_nc0p000 ',NoAgresivo
'Al_np00000 parecer_vmn0000 Pdta_np00000 Bachelet_np00000 aun_rg no_rn entiende_vmip000 de_sp000 prioridades_nc0p000 que_pr000000 hace_vmip000 delegada_nc0s000 de_sp000 Reconstruccion_np00000 que_pr000000 aun_rg no_rn va_vmip000 al_sp000 norte_nc0s000 se_pp000000 perdio_np00000 biobio_np00000 ',NoAgresivo
'Al_np00000 ver_vmn0000 Esto_pd000000 Creo_vmip000 Firmemente_rg que_cs MICHELLE_np00000 BACHELET_np00000 es_vsip000 la_da0000 Persona_nc0s000 Menos_rg Indicada_aq0000 para_sp000 Defender_vmn0000 los_da0000 DDHH_np00000 ',NoAgresivo
'Al_np00000 volver_vmn0000 Michelle_np00000 Bachelet_np00000 demuestra_vmip000 que_cs tiene_vmip000 ambicion_nc0s000 de_sp000 poder_vmn0000 si_cs fuese_vssi000 vocacion_nc0s000 de_sp000 servicio_nc0s000 seguiria_nc0s000 donde_pr000000 estaba_vmii000 ',NoAgresivo
'ALEMISA_z0 MALDITA_np00000 ERES_np00000 UNA_di0000 ZORRA_nc0s000 DEVUELVEME_pr000000 ESO_pd000000 ',Agresivo
'Algo_pi000000 muy_rg bueno_aq0000 debi_vmis000 haber_van0000 hecho_vmp0000 en_sp000 esta_dd0000 vida_nc0s000 o_cc quizá_rg en_sp000 la_da0000 otra_pi000000 para_sp000 tener_vmn0000 una_di0000 mujer_nc0s000 tan_rg maravillosa_aq0000 gracias_nc0p000 por_sp000 ser_vsn0000 mi_dp0000 companera_nc0s000 de_sp000 viaje_nc0s000 y_cc de_sp000 vida_nc0s000 ',NoAgresivo
'amiga_nc0s000 no_rn quiero_vmip000 que_pt000000 te_pp000000 mueras_vmip000 mira_vmm0000 lo_da0000 perra_np00000 q_pr000000 estas_vmip000 tenes_vmip000 que_cs lucirte_vmsp000 jajaja_i la_da0000 amo_nc0s000 ',NoAgresivo
'amigaaaaaa_nc0s000 como_cs estás_vmip000 tanto_di0000 tiempo_nc0s000 tenemos_vmip000 que_cs juntarnos_vmip000 -LRB-_dn0000 maraca_nc0s000 culiá_vmn0000 te_pp000000 odio_nc0s000 ojalá_i nunca_rg más_rg verte_vmip000 -RRB-_np00000 ',Agresivo
'AMO_vmip000 la_da0000 buena_aq0000 onda_nc0s000 que_pr000000 hay_vmip000 entre_sp000 las_da0000 mujeres_nc0p000 hoy_rg en_sp000 dia_nc0s000 las_da0000 buenas_aq0000 vibras_nc0p000 son_vsip000 hermosas_aq0000 ',NoAgresivo
'amor_nc0s000 violento_aq0000 tonta_aq0000 weona_vmn0000 wena_nc0s000 pal_np00000 p_np00000 marengo_np00000 es_vsip000 mas_rg weona_vmip000 que_cs los_da0000 perros_nc0p000 nuevos_aq0000 ',Agresivo
'Ana_np00000 Lya_np00000 Uriarte_np00000 Si_rg Bachelet_np00000 no_rn se_p0000000 emancipa_vmip000 d_sp000 la_da0000 flia_nc0s000 DavalosChampignon_np00000 terminarán_vmif000 por_sp000 sepultarla_np00000 D_np00000 la_da0000 flia_nc0s000 muchas_di0000 veces_nc0p000 hay_vaip000 q_cs divorciarse_vmn0000 ',Agresivo
'anciones_nc0p000 Es_vsip000 broma_nc0s000 Tan_rg tibios_aq0000 los_da0000 politicos_aq0000 de_sp000 derecha_nc0s000 no_rn tienen_vmip000 ni_cc un_di0000 brillo_nc0s000 ',NoAgresivo
'Anda_vmm0000 a_sp000 hacer_vmn0000 vida_nc0s000 social_aq0000 en_sp000 Punta_np00000 Peuco_np00000 mejortonta_aq0000 weona_nc0s000 ',Agresivo
'Anda_vmm0000 a_sp000 lavarte_vmn0000 ese_dd0000 culo_nc0s000 mujer_nc0s000 que_pr000000 se_p0000000 jodan_vmsp000 Tu_pp000000 quieres_vmip000 sacarle_vmif000 provecho_nc0s000 a_sp000 las_da0000 desgracias_nc0p000 de_sp000 los_da0000 demas_pi000000 ',Agresivo
'ANDAN_vmip000 PURO_dn0000 MATANDO_nc0s000 A_sp000 LOS_da0000 MAPUCHE_pr000000 VIEJA_aq0000 MARACA_np00000 SAPA_np00000 CONCHETUMARE_vmg0000 SOY_vsip000 TAN_rg HUEONA_pi000000 QUE_pr000000 LE_pp000000 PASAY_vmis000 EL_da0000 HOLLO_np00000 AL_np00000 PIÑERA_np00000 BASTARDA_np00000 CULEA_np00000 EL_da0000 PUEBLO_nc0s000 MAPUCHE_pr000000 DISE_vmis000 QUE_cs VA_pp000000 COBRAR_vmsp000 VENGANSA_aq0000 PASANDOTE_vmis000 EL_da0000 PICO_np00000 POR_sp000 LA_da0000 JETA_np00000 BORRACHA_z0 MARACA_np00000 SAPA_np00000 EDIONDA_np00000 Y_cc LA_da0000 RECONCHETUMARE_aq0000 TRAGASABLEDE_w CARNE_aq0000 ',Agresivo
'Andate_np00000 de_sp000 mi_dp0000 region_nc0s000 vieja_aq0000 culiá_vmsp000 ',Agresivo
'Andate_np00000 maraca_np00000 culiá_vmif000 con_sp000 la_da0000 Kenita_np00000 tenemos_vmip000 suficiente_aq0000 no_rn necesitamos_vmip000 importar_vmn0000 más_rg maracas_aq0000 ',Agresivo
'Anoche_rg estaba_vmii000 tranqui_np00000 bailando_vmg0000 en_sp000 el_da0000 boliche_nc0s000 y_cc se_p0000000 acercan_vmip000 como_cs 4_dn0000 pibes_nc0p000 a_sp000 sacarme_vmn0000 a_sp000 bailar_vmn0000 -LRB-_nc00000 iban_vmii000 probando_vmg0000 de_sp000 a_sp000 uno_pn000000 -RRB-_np00000 a_sp000 todos_pi000000 les_pp000000 dije_vmis000 que_cs no_rn insistian_vmip000 e_cc insistian_vmip000 hasta_sp000 que_cs se_p0000000 cansaron_vmis000 y_cc me_pp000000 tiraron_vmis000 un_di0000 ANDA_np00000 A_sp000 LA_da0000 CONCHA_aq0000 DE_sp000 TU_pp000000 MADRE_np00000 LOCA_np00000 DE_sp000 MIERDA_np00000 ASI_rg NO_rn VAS_vmip000 A_sp000 COGER_vmn0000 NUNCA_rg ',Agresivo
'AONDE_pd000000 TA_vmip000 LA_da0000 VIEJA_nc0s000 CULIA_np00000 QUE_cc GRITO_nc0s000 QUE_cs SE_p0000000 VAYA_vmm0000 ANDATE_dd0000 VO_dn0000 MARACA_np00000 CONCHETUMAREEEE_sp000 NO_rn SI_cs NO_rn FALTAN_vmip000 ESAS_np00000 WEONAS_np00000 E_cc LOS_da0000 FANDOM_np00000 ',Agresivo
'aportar_vmn0000 un_di0000 poco_pi000000 para_sp000 la_da0000 felicidad_nc0s000 de_sp000 otro_di0000 persona_nc0s000 se_pp000000 siente_vmip000 bien_rg gracias_nc0p000 ',NoAgresivo
'Apoyando_vmg0000 el_da0000 deporte_nc0s000 Femenino_np00000 de_sp000 nuestro_dp0000 municipio_nc0s000 mujeres_nc0p000 berracas_aq0000 luchadoras_aq0000 emprendedoras_nc0p000 y_cc muy_rg buenas_aq0000 deportistas_nc0p000 Felicidades_np00000 a_sp000 todas_di0000 ',NoAgresivo
'Aprende_vmip000 a_sp000 escribir_vmn0000 engendro_nc0s000 ctm_i Como_pt000000 le_pp000000 cagas_vmip000 la_da0000 vida_nc0s000 a_sp000 tu_dp0000 hijo_nc0s000 con_sp000 palabras_nc0p000 inexistentes_aq0000 tonta_aq0000 weona_nc0s000 inculiable_aq0000 Saludos_nc0p000 ',Agresivo
'Aprovecho_vmip000 de_sp000 felicitar_vmn0000 al_sp000 Gbrno_np00000 de_sp000 la_da0000 presidenta_nc0s000 Bachelet_np00000 en_sp000 el_da0000 dia_nc0s000 Nacional_np00000 del_sp000 circo_nc0s000 ',NoAgresivo
'Aqui_rg te_pp000000 critican_vmip000 por_sp000 salir_vmn0000 de_sp000 peda_nc0p000 ya_rg eres_vsip000 una_di0000 zorra_nc0s000 mala_aq0000 nina_nc0s000 etc_fs que_cs estressssss_nc0p000 ',Agresivo
'Argentinas_np00000 y_cc chilenas_aq0000 peleandose_vmg0000 mientras_cs que_pr000000 en_sp000 paraguay_nc0s000 están_vmip000 las_da0000 mujeres_nc0p000 más_rg lindas_aq0000 del_sp000 mundo_nc0s000 ',NoAgresivo
'ASI_rg COMO_sp000 ERES_pp000000 D_sp000 DESCARADA_np00000 PUTABARATA_np00000 ACTRIZPORNO_np00000 MAGGIECIVANTOS_np00000 LLEVAS_np00000 D_aq0000 VIAJE_nc0s000 YFOLLAS_np00000 CON_sp000 EL_da0000 PERVERTIDOPEDOFILO_nc0s000 VIOLADORDEMENORES_aq0000 COLMENAR_aq0000 XQ_w NO_rn LO_pp000000 ENSEÑAS_vmsp000 PERRAASQUEROSA_nc0s000 TEFOLLAS_rg UN_di0000 VIOLADORDEMENORES_nc0s000 DROGADAYBORRACHA_vmip000 LA_da0000 UNICA_aq0000 MANERA_nc0s000 DFOLLAR_nc0s000 PROSTITUTABARATA_vmic000 COMPLICE_aq0000 ',Agresivo
'ASI_rg COMO_sp000 LA_da0000 DESCARADA_np00000 PUTABARATA_np00000 ACTRIZPORNO_np00000 MAGGIECIVANTOS_np00000 FOLLACON_np00000 EL_da0000 PERVERTIDOPEDOFILO_nc0s000 VIOLADORDEMENORES_dn0000 XQ_nc00000 NO_rn MUESTRA_vmip000 COMO_sp000 QUEDA_vmip000 CON_sp000 EL_da0000 SOLO_rg PARAFOLLAR_np00000 ES_vaip000 UNA_di0000 PERRAASQUEROSA_nc0s000 maggiecivantos_aq0000 SEFOLLA_np00000 UN_di0000 VIOLADORDEMENORES_nc0s000 DROGADAYBORRACHA_vmip000 LA_da0000 UNICAMANERA_nc0s000 DFOLLAR_nc0s000 PROSTITUTABARATA_nc0s000 ',Agresivo
'Asi_rg con_sp000 las_da0000 convicciones_nc0p000 de_sp000 Bachelet_np00000 /_fh falta_vmip000 que_cs digan_vmsp000 que_cs murieron_vmis000 por_sp000 causa_nc0s000 natural_aq0000 ',NoAgresivo
'Asi_rg que_pr000000 el_da0000 comando_nc0s000 de_sp000 M_np00000 Bachelet_np00000 pidio_nc0s000 a_sp000 Julian_np00000 Elfenbein_np00000 y_cc no_rn acepto_vmip000 que_cs la_da0000 entrevistara_aq0000 Mauricio_np00000 Bustamante_np00000 La_da0000 Muda_np00000 lo_pp000000 hizo_vmis000 otra_di0000 vez_nc0s000 ',NoAgresivo
'ASI_rg SE_p0000000 HABLA_vmip000 ‼_nc0s000 ‼_nc0s000 ‼_nc0s000 ‼_nc0s000 JOSE_np00000 ANTONIO_nc0s000 COLOMA_aq0000 REVENTO_nc0s000 A_sp000 GB_np00000 ‼_nc0s000 ‼_nc0s000 ‼_nc0s000 ‼_nc0s000 Insolente_aq0000 ignorante_aq0000 y_cc no_rn ha_vaip000 entendido_vmp0000 absolutamente_rg nada_pi000000 ',NoAgresivo
'Asi_rg son_vsip000 para_sp000 el_da0000 resto_nc0s000 se_p0000000 disfrazan_vmip000 de_sp000 buenas_aq0000 personas_nc0p000 para_sp000 que_cs todos_pi000000 crean_vmip000 que_cs las_da0000 locas_aq0000 son_vsip000 ellas_pp000000 para_sp000 quedar_vmn0000 como_cs unos_di0000 duques_nc0p000 para_sp000 seguir_vmn0000 ejerciendo_vmg0000 violencia_nc0s000 sobre_sp000 sus_dp0000 mujeres_nc0p000 total_aq0000 las_da0000 exageradas_nc0p000 son_vsip000 ellas_pp000000 ',Agresivo
'Atentos_aq0000 Camioneros_np00000 reaccionan_vmip000 frente_rg al_sp000 alza_nc0s000 del_sp000 Diesel_np00000 como_cs Subiran_np00000 sus_dp0000 tarifas_nc0p000 y_cc servicios_nc0p000 de_sp000 transporte_nc0s000 lo_da0000 que_pr000000 se_p0000000 traduce_vmip000 en_sp000 alza_nc0s000 en_sp000 los_da0000 precios_nc0p000 de_sp000 TODO_pi000000 Con_sp000 Bachelet_np00000 paraban_vmii000 el_da0000 Pais_np00000 con_sp000 Pinera_np00000 suben_vmip000 tarifas_nc0p000 MISERABLES_aq0000 ',NoAgresivo
'Atrosh_np00000 que_pr000000 Boric_np00000 se_p0000000 reuna_vmip000 con_sp000 un_di0000 asesino_nc0s000 ',NoAgresivo
'aww_i grisi_nc0s000 sabes_vmip000 que_cs yo_pp000000 te_pp000000 quiero_vmip000 muchisisismo_nc0s000 mujer_nc0s000 Eres_vsip000 asombrosa_aq0000 Sigue_vmip000 asi_aq0000 y_cc jamás_rg te_p0000000 detengas_vmsp000 -RRB-_vmm0000 te_pp000000 quiero_vmip000 te_pp000000 quieroo_vmis000 ',NoAgresivo
'Ay_i esta_dd0000 tonta_nc0s000 weona_nc0s000 La_da0000 rusia_nc0s000 de_sp000 la_da0000 pobla_nc0s000 Weona_np00000 aprende_vmm0000 a_sp000 leer_vmn0000 Cuanto_cs te_pp000000 pagan_vmip000 por_sp000 chupar_vmn0000 pico_nc0s000 en_sp000 este_dd0000 gobierno_nc0s000 A_sp000 la_da0000 region_nc0s000 q_cs eligio_vmip000 esta_dd0000 inculeable_nc0s000 por_sp000 favor_nc0s000 sanciones_nc0p000 drásticas_aq0000 ',Agresivo
'ayer_rg me_p0000000 bloqueo_nc0s000 la_da0000 maraca_nc0s000 culia_np00000 de_sp000 bruffinelli_np00000 porque_cs le_pp000000 dije_vmis000 que_cs era_vsii000 una_di0000 weona_nc0s000 sola_aq0000 en_sp000 este_dd0000 pais_nc0s000 se_p0000000 condena_vmip000 decir_vmn0000 la_da0000 verdad_nc0s000 ',Agresivo
'ayer_rg una_di0000 cuica_nc0s000 le_pp000000 dijo_vmis000 al_sp000 colectivero_aq0000 eres_vsip000 un_di0000 simple_aq0000 taxista_nc0s000 y_cc eso_pd000000 vay_nc0s000 a_sp000 ser_vsn0000 siempre_rg a_sp000 lo_da0000 que_pr000000 yo_pp000000 respondi_vmis000 que_cs te_pp000000 crei_vmis000 maraca_np00000 culia_np00000 ',Agresivo
'Bachelet_np00000 elegir_vmn0000 bien_rg los_da0000 equipos_nc0p000 de_sp000 trabajo_nc0s000 jajajaja_i los_da0000 elige_vmip000 tan_rg bien_rg que_cs por_sp000 eso_pd000000 murieron_vmis000 tantos_di0000 chilenos_nc0p000 el_da0000 27/F_nc0s000 LasCarasDeLaMoneda_np00000 ',Agresivo
'Bachelet_np00000 2005_w hizo_vmis000 un_di0000 video_nc0s000 similar_aq0000 al_sp000 de_sp000 Goldborne_np00000 comparenlo_nc0s000 La_da0000 dif_np00000 MB_np00000 usa_vmip000 la_da0000 muerte_nc0s000 de_sp000 su_dp0000 padre_nc0s000 LG_np00000 usa_vmip000 de_sp000 donde_cs salio_vmis000 ',NoAgresivo
'Bachelet_np00000 advierte_vmip000 a_sp000 Bolsonaro_np00000 que_pr000000 vigilará_vmif000 los_da0000 DDHH_np00000 Ya_rg encargo_nc0s000 informes_nc0p000 sobre_sp000 situacion_nc0s000 de_sp000 Brasil_np00000 a_sp000 Caval_np00000 con_sp000 ilustraciones_nc0p000 de_sp000 Diezzel_np00000 Kunst_np00000 ',NoAgresivo
'Bachelet_np00000 avisa_vmip000 a_sp000 Bolsonaro_np00000 que_pr000000 vigilará_vmif000 el_da0000 respeto_nc0s000 a_sp000 los_da0000 DDHH_np00000 en_sp000 Brasil_np00000 Y_cc los_pp000000 de_sp000 Venezuela_np00000 Y_cc los_pp000000 de_sp000 Nicaragua_np00000 Y_cc los_pp000000 de_sp000 Cuba_np00000 ',NoAgresivo
'Bachelet_np00000 celebrando_vmg0000 el_da0000 11_z0 de_sp000 septiembre_w jajajajaja_i csm_i xD_word ',NoAgresivo
'BACHELET_np00000 CREA_np00000 RED_nc0s000 DE_sp000 PARQUES_nc0p000 PROTEGUDOS_aq0000 DE_sp000 LA_da0000 PATAGONIA_np00000 PIÑERA_z0 LE_pp000000 BAJA_vmip000 EL_da0000 PRESUPUESTO_nc0s000 Ministerio_np00000 de_sp000 la_da0000 ciencia_nc0s000 y_cc la_da0000 tecnologia_nc0s000 Y_cc Pinera_np00000 le_pp000000 baja_vmip000 el_da0000 presupuesto_nc0s000 ',NoAgresivo
'Bachelet_np00000 es_vsip000 muy_rg graciosa_aq0000 dice_vmip000 que_cs va_vmip000 a_sp000 vigilar_vmn0000 de_sp000 cerca_rg a_sp000 Bolsonaro_np00000 para_sp000 que_cs no_rn se_p0000000 cometan_vmsp000 en_sp000 Brasil_np00000 violaciones_nc0p000 de_sp000 los_da0000 derechos_nc0p000 Senora_i mbachelet_word sabe_vmip000 en_sp000 donde_cs si_cs está_vmip000 ocurriendo_vmg0000 eso_pd000000 en_sp000 Venezuela_np00000 ',NoAgresivo
'Bachelet_np00000 está_vmip000 mas_rg preocupada_vmp0000 por_sp000 una_di0000 hipotetica_aq0000 violacion_nc0s000 futura_aq0000 de_sp000 DDHH_np00000 en_sp000 Brasil_np00000 que_cs por_sp000 las_da0000 violaciones_nc0p000 cronicas_aq0000 y_cc permanentes_aq0000 de_sp000 DDHH_np00000 en_sp000 Cuba_np00000 Venezuela_np00000 y_cc Nicaragua_np00000 ',NoAgresivo
'Bachelet_np00000 fue_vsis000 el_da0000 monigote_nc0s000 del_sp000 Gobierno_np00000 anterior_aq0000 por_sp000 Velasco_np00000 Y_np00000 Lagos_np00000 por_sp000 más_rg que_pr000000 sepa_vmm0000 se_pp000000 mando_vmip000 los_da0000 medios_nc0p000 cagazos_aq0000 ',Agresivo
'BACHELET_nc0s000 HASTA_sp000 ULTIMO_aq0000 MINUTO_nc0s000 HACIENDO_vmg0000 DAÑO_nc0s000 A_sp000 CHILE_np00000 El_da0000 reajuste_nc0s000 de_sp000 pago_nc0s000 a_sp000 Alsacia_np00000 se_p0000000 acordo_vmis000 a_sp000 dos_dn0000 dias_nc0p000 del_sp000 termino_nc0s000 del_sp000 gobierno_nc0s000 de_sp000 BACHELET_np00000 El_da0000 documento_nc0s000 establecio_aq0000 un_di0000 aumento_nc0s000 en_sp000 el_da0000 pago_nc0s000 por_sp000 pasajero_nc0s000 transportado_aq0000 de_sp000 $_zm 5201_dn0000 que_cs el_da0000 Estado_np00000 hoy_rg debe_vmip000 cancelar_vmn0000 de_sp000 manera_nc0s000 retroactiva_aq0000 ',Agresivo
'Bachelet_np00000 la_pp000000 hizo_vmis000 bien_rg cumplio_vmis000 la_da0000 cuota_nc0s000 que_pr000000 la_da0000 ONU_np00000 le_pp000000 exigia_vmii000 para_sp000 el_da0000 puesto_nc0s000 que_pr000000 hoy_rg tiene_vmip000 como_cs alta_aq0000 comisionada_nc0s000 de_sp000 Derechos_np00000 Humanos_np00000 ',NoAgresivo
'Bachelet_np00000 me_pp000000 quema_nc0s000 pero_cc lo_da0000 que_pr000000 más_rg me_p0000000 quema_nc0s000 es_vsip000 como_pt000000 baila_vmip000 me_pp000000 da_vmip000 entre_sp000 pena_nc0s000 rabia_nc0s000 nostalgia_nc0s000 un_di0000 sin_sp000 fin_nc0s000 de_sp000 cosas_nc0p000 ',NoAgresivo
'Bachelet_np00000 miente_np00000 y_cc se_p0000000 rie_vmip000 en_sp000 la_da0000 cara_nc0s000 de_sp000 todos_pi000000 ',NoAgresivo
'Bachelet_np00000 no_rn es_vsip000 la_da0000 solucion_nc0s000 eso_pd000000 primarias_aq0000 vote_vmsp000 ',NoAgresivo
